,tweet_ID,Tweet,Hatred/No Hatred
873,1245355729059344384,sabanaqvi world blaming china wuhan india first death karnataka mecca returnee infection came west greatest spread stubborn muslim group inviting virus infected musli,1
874,1230609203804463113,extremely fucking weird coronatype virus feature,1
875,1244358542339031046,realdonaldtrump please stop calling chinese virus sound racist italian american british etc stop want reelect every time open mouth make question america always gre,1
876,1245538375916027905,chink stink,1
877,1229333605337456640,sick pls watch video abt racism chinese ppl recent time iamnotavirus ikbengeenvirus,1
878,1241150597891571712,stupid racist enough holding random individual asian descent responsible pandemic selfquarantining society anyway thats say idiot jaketapper hateisavirus,1
879,1245407478805860352,cactushowl wake america americafirst get head ass realdonaldtrump war ww3 world war three nukechina chinesewuhanvirus chinesebioterrorism chinesecoronavirus ccpvirus ccpisterrorist chinesevirus,1
880,1233128225989111809,bitch say ew chinese people gross bitch unprotected sex stranger wonder coochie itch,1
881,1230612882666053632,add iran new epicenter list crazy part know got china coronaoutbreak coronavirusoutbreak sarscov2 2019ncov bioweapon coronavirususa coronavirusjapan coronavirussingapore pandemic coronaviruschina,1
882,1241032839019270145,secpompeo saying chinese virusjust awful racismisavirus,1
883,1245947402437058560,chinesetigress ashoswai hello female chinese virus go eat pig shit,1
884,1246023449983803399,think shit get fucked chinese virus got joe exotic,1
885,1232926426753458177,realdonaldtrump cnn cdcgov trump chinese government think bad yup see turn china threatening commie trump supporter scared shitless yet trump going,1
886,1233664346544201730,everyone bashing trump rn hoax look idiot yall already trying lose mind last thing need public panicking hear actual severity outbreak medium lying china lying true scale fucking scary 12,1
887,1232090835610750978,funny china iran italy pretty random shit,1
888,1240611885529128963,realdonaldtrump stop calling chinese virus coming simply vicious world fed w,1
889,1244866305896804353,nature33056074 ahmadhmv zhaliyou abishadhikari least america attack front spreading virus world dont chinese hear cry thousand orphan childrenwhole world know stop spreadingby killing citizen shoo,1
890,1233128317869600787,simon harris screening people italy china wouldnt make sense fuck dublin airport nice,1
891,1245884589505228800,china got evil shit sleeve,1
892,1244899032771604480,fuck chi na karma coming soon ccp virus virus origin wuhan poor child wuhan pneumonia still serious outbreak china scum still beat dog street,1
893,1245315001839161344,wikizhiyu philhenderson lordsugar dont worry going happen world boycott chinese made shit world sick filthy habit chinaliedpeopledied,1
894,1244337854169284611,wongaray vivek38742339 lutao1need1love r absolutely correct one support country chinese support china everyone know fact chinesevirus originated china labmade kill country,1
895,1237947209804591104,china campaign blame america say started blame america spreading panic calling immoral racist vp secy pompeo call wuhanvirus came china dobbs gordongchang,1
896,1240967755873976321,people show color time tough example,1
897,1244214296940290048,jacquep everything alright long whole country keep singing rule britannia land soap tory show chink virus whose bos,1
898,1245165663808880640,pushforward40 charliekirk11 chinese trying kill long time poisoning dog tainted sheetrock biologically producing virus kill massive amount people worldwide,1
899,1246269312601489412,ccm1956 joannepetzold coincidence hardest hit state city democrat run shit hole probably get majority chinese virus bail money,1
900,1246277612919500801,tomcottonar eyesoftheirish1 joebiden realdonaldtrump much wanna bet biden call chink food order carry,1
901,1230530811574747137,43978667ip shyamjai opindiacom chink also going noticed lefty havan eating gobar prove loyalty india aapia rathi open new app,1
902,1229932879540563970,fortnitegame since chinese letter nuke china fuck,1
903,1245094790523428864,barackobama fuck chinese virus moron result climate result country eat weird shit like bat,1
904,1230378626316734464,fucking called shit mile away felt xi curfew law quarantine hong kong good people fuckin commie burnin woman engineerin church rapin virus,1
905,1237181251934728192,muqingmq im disagreeing point socialism china completely fucked,1
906,1230430403216805889,article half ass mistranslated rt like king hanbin number always,1
907,1245173680910544896,congressperson wuhanvirus made america impeachment nothing else except call trump racist initiating chinese travel ban keep mind today every country travel ban trudo racist,1
908,1245994901239738370,allenyeah123456 pdchina lol retard come infested country like always anus bat considered delicious also there proof lol chinese lie like always struggle ethic privacy unlike,1
909,1244452623618576388,castlejhope europayukhei ccrystvll whodattrap anyone isnt soulless slanteyed chnese decide pig cow suitable consumption case cow pig arent fucking cooked alive theyre screaming put,1
910,1246299238218248198,fuckchina eating dog boiling alive hope come day legal kill way kill animal hope end tested boiled alive reality people want live filthy country,1
911,1244406069943660544,shoutout fuck people saying asian reason virus half chinese stand stand one blaming asian bullshit heard someone talk store shut as,1
912,1233094818861060096,dont panic china send shit load duck,1
913,1242418266708066305,realdonaldtrump care much asian american people stop calling chinese virus,1
914,1221256365987024896,kendberrymd based way china responded bioweapon pathogen eacaped wuhan lab animal,1
915,1230292706414530560,gray plague fuck going qom wuflu,1
916,1230554187777204225,karma real bitch hongkongprotests hkpoliceterrorists 5demandsnot1less wuhancoronavius,1
917,1246179897258770446,realtimblack turn cheek asian even potus blaming race virus control ive see friend get treated like shit since trump started calling 19 chinese virus andrew coward traito,1
918,1246451993649893381,fucking chinese bot eat shit lmao,1
919,1245158945557274624,chinesevirus chinamustpay fucking pissed cant even even right,1
920,1245699392348323840,stefsstuff2 animalsvoice4 deathly started wuhan china fact china tried cover rest world deathly virus blown whole world must held china responsible deathly disease,1
921,1244291768704569344,johncornyn china want take chance wuhanvirus pandemic kill people defeat country spreading virus disinformation,1
922,1245703199887106049,hillaryclinton corrupt cunt hillary elected would deep middle east war million would died wuhan virus protect legacy,1
923,1230544200229441539,fucking ccp chinese cunt zlj517 mofos unleashed bioweapon whole world ccp thug get infected covid2019,1
924,1244413626963898368,muspelhem billypolley1 prisonplanet fuck china ccpvirus thestorm,1
925,1244262797170446339,dpigqwemktgm1ha bigboobyforlyf gogoakback bikash63 vikaspandey7391 stfu chink yall suck mudafakaas,1
926,1230410103712514050,epicentre china fuck make everyone stay,1
927,1246285851430133765,im convinced speakerpelosi wuhan kung flu virus batshit crazy past 3 year,1
928,1235075844155953152,foreignaffairs trust china,1
929,1244807891250339840,totally agree also say fuck china letting filth going ons open market disgrace thats shit started yeah wuhan fucking virus,1
930,1245546355503681536,seanhannity go ahead love part nonpartisan know meaning word forget put hell putting time shit people gave ban flight chinesevirus made brav,1
931,1239688488280150016,chinese virus nigga sick,1
932,1245368334582865920,zhaida8 rickmngmnt vaibhavsharma84 cedricarcos zlj517 iledefrance arsidf prefet75idf vpecresse ambassadechine chooseidf lgrotto look talking chinese virus raping killing eating etc animal well human,1
933,1246315363710582784,pdchina chinaambindia fucking asshole put whole world panic mode china pay reparation country chinavirus,1
934,1246496312889090048,fuck chinese fuck european spanish dutch,1
935,1237171331722088449,fuck boomer saying durrr democrat released virus wuhan try get back drumpf,1
936,1233142000003645441,one trust gop general trusted trump fucking idea india close china aweful hope caught,1
937,1232873998918111232,drtedros shut fuck plz chinacoronavirus wuhanvirus chinaisterrorist,1
938,1232096589361164288,xbox nibbas making shit china trying catch,1
939,1247758371832266755,100 communist china fault need pay dearly never friend,1
940,1246467464143056896,china let loose world pay dearly bring damn supply home back america mexico shouldnt trading communist china friend never buy america look label say china,1
941,1233149288630358017,seriously fuck china nation ruled bunch lying degenerate long live freedom china fuckchina czech coronavirusoutbreak,1
942,1244242299468431361,abc china chinese virus responsible fucking condition world usa want justice kremlinrussiae realdonaldtrump abc narendramodi whitehouse washingtonpost cnnbrk euronews israelipm usemba,1
943,1245479801428869120,please stop bullshit people stop calling chinese virus asian virus stupid bitch help instead hurting,1
944,1230307342106841088,dennisdemori 1 far nonasian contracted 2 chinese tourist lockdown home might ideal time go fuck asia except china course empty hotel tour bus full annoying chine,1
945,1244925063524048896,huxijingt fuck china china created virus hiding fucking chinese government wuhanvirus wuhancoronavirus chinesevirus pray world china,1
946,1244844312371707904,mindmixradio realdonaldtrump niterzoutta chink virus eff,1
947,1237474638395039746,friendly reminder best place go avoid local asian restaurant there nobody fucking,1
948,1244960340879626240,ausgov reconsider trade arrangement china start bringing back australia cant keep getting away shit like boycottchina australiafirst chinaliedpeopledied,1
949,1244579064159129601,ft actually full many racist xenophobes disgusting call someone n word get bagged instantly swore everyone racist asianchinesesouth asian people chinkpaki etc nothing happens simply disgraceful,1
950,1244500220442038274,commie chink bastard pay global pandemic,1
951,1245457462456659971,wearing ppe today bandanna skull ironically made china mf bought mask chinesevirus,1
952,1250590694533746694,debate arguly need take drastic action china 19 politics,1
953,1245367881392480258,islamist jew pig blood halal spilled jew let use weapon manufacturing center make new weapon wuhan virus tell one human team one devil team,1
954,1237895369465290758,man hope dont get commie chinese wuhan lead toothpaste fucking inscrutable virus,1
955,1246375912595001344,last chinese virus one watch mulan better burn shit disneystudios wash hand,1
956,1245177794323152897,china fake as country capable producing fake fake product fake plastic bitch fake news fake everything absolutely nothing real 19 ccpvirus wuhanvirus,1
957,1245308895662202882,fuck chinaspreading virus worldshame wuhanhealthorganisation chinaliedpeopledied chinaisasshoe chinavirus,1
958,1245684230555938821,china troll democrat troll puppet sitting hashtags defending chinese community party slamming president fuck em wuhanvirus,1
959,1245464973108809734,dangerous thing say disgusted vile posting shit disgusting chinaliedpeopledied,1
960,1240955488117850112,fuck china,1
961,1238010486471274501,mean shit hole china chinavirus,1
962,1244951499677065216,bandrewsbrian debbiee76332102 senrobportman realdonaldtrump whitehouse govmikedewine dumb as still call chinese virus sit as people think usa ignorant racist chinese american,1
963,1245141103545810947,dbongino fyi sound stupid calling wuhan virus give nobody calling racist,1
964,1245257567137198081,someone chinese mean corona dumb as lol go sit corner,1
965,1225954166184476673,sotiridi man definitely killed police china fucking ruthless,1
966,1248523559846150145,citizentvkenya honestly tolerating bringkenyansinchinahome fvckchina racismisavirus racism,1
967,1244625230473179136,chinaliedpeopledie chinesevirus19 wuhanvirus chinesecoronaviruschinagovernment blood hand lockdown economically crippling many many countriesnow dare say helping globally china sanctioned every country people dying ppl sick,1
968,1237208284752498689,people like fox news anchor support trump know trump bigot racist xenophobe anyone put bigot pedestal bigot reason identify labeling chinese human get sick ethnicity mean diddly,1
969,1246187983578886144,wow crazy fuck pls stop calling chinese virus,1
970,1244653831192887298,imamofpeace follow wion stripping china makechinapay trending china pay export whuanvirus,1
971,1244914744537956354,mandarinspeaking mainland chinese stain human race ccp spread ccp culture must repatriate mainland chinazi back filthy communist china,1
972,1244300793395675142,drtedros shame people dying received money benefit china covering china shit dont desesrve leader colleague whats best human chinesevir,1
973,1237368145200939008,dont believe asian community vote like rep inside w hispanic requesting 2m business bc black vote rep dont receive shit civic duty though smh,1
974,1242246707871535104,really wtf racismisavirus spit yelled attacked chineseamericans fear safety,1
975,1244447134054842369,looby007 tiredpuppy bubba19991 itsjefftiedrich marcorubio oh wish got paid making loser cryyy besides fucking time make paid bot account got time world baby ccpvirus bitch huh,1
976,1245584169603698690,okamiduan chamanpandey5 realdonaldtrump took long learning english mr chinese viruschina endangering life admit itfucking mother option gotthat result,1
977,1232444538536378369,brazil carnival tonight imagine shit get favela wuflu,1
978,1237985655826726912,appease scumbag commie chink doomsday renaming virus said done reckoning problem theyve inflicted world,1
979,1230550331366363136,thinking first time time thought fucked turn sterling height uk,1
980,1246439315678343170,marklevinshow nothing disgusting america virus spread fake news 152 country around world citizen dying chinese pandemic american mainstream medium try blame president,1
981,1246506213115711488,nianweiyang reuters chinese virus american virus else chinese eat addition bat pangolin snake cat dog shit etc world fuck country hard butt crisis,1
982,1230893114036019200,damned damned dont scientist question china decision report symptomfree case,1
983,1242128592076668930,actual fuck wrong people think behavior okay end world calm f,1
984,1232401244427345920,probably worst time possible pregnant woman usa hospital good chance get china fucked reported bad actually hundred thousand die,1
985,1246174267349311491,senschumer pull head as preparing wuhan virus instead impeachment hoax,1
986,1237526673949483011,um know randombut anyone see shit plugged working wtf lol china,1
987,1242446742500638727,take medicine trump spoke took medication used clean fish tank get youf fact straight,1
988,1246197982745317376,fuck china fuck dirty as country levelled chinavirus,1
989,1231123047031152640,tldr get flu shot youre gonna catch fearmongering snide joke directly responsible actual human being getting shunned harassed assaulted look asian dont fuckin tell isnt racistxenopobic,1
990,1245467026459680771,imsadell therecount fucking china deliberately unleashed chinesevirus world fuck china today every day,1
991,1244426164648599553,john prine critical condition damned wuhan virus yall fuck rest world problem radar b,1
992,1230482581038206976,naiobit ye cu hate black ppl goin past like hi bitch bye bitch whoever said,1
993,1237957923449507841,love quickly everyone forgets chinese revolution take place wuhanvirus took oops racist stfu beyond irritated flock sheep coronaalert,1
994,1233558409330544640,fuck politicize disease screwed oartypresident trump kick commie as,1
995,1236399898561478668,ffs wrong people stupidity british public never cease amaze fucktards lot,1
996,1238036235014324224,hit stray bullet meant chinese called hoo lee shit,1
997,1241052928447741953,asian model minority long time speak voice racismisavirus,1
998,1245025662118670337,fucking chinese virus,1
999,1246386221422649344,junchenliu1 scottadamssays would burn ppe fck china trust sent wuhan virus infected ppe spain uk fck fake as pr stunt trap america xinnie flu owns forever communist china fall,1
1000,1232428150463827968,q dont see outrage liberal medium way sowing world fact nothing say theyll anything back china matter whatever fuck bioweapon thats,1
1001,1230319928965816320,wonder anything continue sucking sweet china dick,1
1002,1240731677376294915,acosta djt america love chinese food virus came china,1
1003,1245938221810200577,go n bring home v locked 6 senior sitting duck time sir rajiv proven logical folk also chink armour,1
1004,1237228830676398082,folk really eating chinese food cause corona virus hilariously idiotic,1
1005,1238037112236019712,need help matter color creed country nation otherwise vulnerable microbe microbe kill easily kill animalwuhanvirus coronavirusuk italylockdown uscoronavirus koreancoronavrius,1
1006,1241901288935182336,losing shit people calling china virus joking kung flu never fac,1
1007,1241852358771916802,stop calling chinese virus spreadfactsnotfear racismisavirus,1
1008,1232855358013616128,trump appoints penny lead government response he gay started shit gonna start patient zero gonna die coronavirusoutbreak coronavirususa,1
1009,1246133971613777921,realdonaldtrump mr president need put america back work enough bullshit chinesevirus weak need shut country cure worse disease americaneedstowork mr president open co,1
1010,1247993418829033476,wth brooklyn find po asianamericans racismisavirus,1
1011,1246229852581224449,good tuckercarlson going dr fauci far much power person elected people could give fuck tanking economy exposehim chinesevirus covid19pandemic covid2019,1
1012,1244363391684227072,speakerpelosi shove sun shine pelosi dare try add crap chinese virus bill nothing emergency day come as,1
1013,1230618021305163778,youre making light virus thats killed thousand want sympathy gon claim bullied people calling dumb fuck true estrogeneration shit right throwthestoneandhideyourhand,1
1014,1240682926943154180,jdmatsudaira nytimes absolutely infuriates call chinese virus cant even begin ima,1
1015,1237232528265748480,calling chinese repeatedly unnecessary bordering racist dogwhistling tucker carlson always seem tucker fuck tucker tuckercarlson,1
1016,1238083823541329922,there already cure overhyped wait guy designed bioweapon release agenda successful p donlemon little bitch,1
1017,1237493715477729281,cuomoprimetime chriscuomo bococ little ted lieu seems hurt found source wuhan virus term leading fake outrage spent little time telling truth instead fvcking around like little bitch stooge bet,1
1018,1232354521805926400,lee17chan fucking disgusting like thats fucking outta pocket fuck wrong people deadass even asian getting shitted cause think like automatically connected think,1
1019,1237901945307881473,cphocanada drewaharris closing border stopping fucking flight would worked bioweapon china canada pandemicpatty,1
1020,1244251204907085825,good thing take back independence america stop dealing communist globalists thats trying destroy country also help rid socialist democrat congress r selling country outsider,1
1021,1232129394648518656,cravecreative tiamatst81 horrible stuff good showing bardsofwar youtube talked wuhan hotbed nationalist may cover suppression course manestreemmedia somehow cover hong k,1
1022,1230389908902219776,kill people along come screwball shoot kill 9 people happened suspect kill people local bar hanau germany suspect along another body later found dead police wednesday night,1
1023,1245420249459064832,also blaming chinese dumb as understand virus work could easily started usa else stop racist uneducated bitch,1
1024,1244823743387455489,hawleymo hkerglo fuck large organization bully sovereign nation perpetuating myth dont exist identity separate china taiwanisnotchina fuckchina,1
1025,1245904687108362243,zlj517 mother fucker china viruswhat sarsit first time fuck ccp china communist pig xi winnie poop xinpig cgtn fuck tooyou guy continu lick ball leader china virus xi xinpig need bow,1
1026,1230324407396110337,white racist eat chinese food might family eating chinese food peacefully well least line shorter order special item dad idiot think get virus eating chinese food,1
1027,1244307332110008322,haha62181120 huxijingt fuck chine virus name chinesvirus birth place wuhan china date birth 1st nov 2019 age 5 month total crime 30 000 human death award chine virus noble prize objective destroy human fuck chine virus,1
1028,1244289583434444800,de ar twitter fuck offu joker realdonaldtrump pm circus far 135 billon people fucking chinesevirus banchina largest market closed chinese product ever stupidity blocking people billion,1
1029,1244465874494423041,president trump tell talk chinese virus shit question would shut asshole real quick always getting topic every news conference bullshit fake news america need hear positive crap negative,1
1030,1243072978667044864,akshaykatariyaa murder 20k people zero accountability wow china originated virus december 2019,1
1031,1246120049623977984,way would well im probably one still idolizes year moment chinese virus sucked damn joy everything damn,1
1032,1245446986670596096,kinderaddicts brandonbeckham realdonaldtrump billygraham realmikelindell care equalitya wall racist penny homophobe call chinese virus slur get head as away fau,1
1033,1246465552912089089,hey chinesecommunistparty joke continue suck enemy world course,1
1034,1246454879381598209,mttywayne15 reaalamerican senatemajldr talking kid nobody calling trump racist travel ban calling racist calling chinese virus racism distracti,1
1035,1240740148050112512,keep repeat chinese wuhan virus,1
1036,1237257278723698688,gopleader fucking racist as chinese,1
1037,1244417370761789441,huaweicanada fuck get fuck canada infected enough ccp china virus b chinesewuhanvirus chinaliedpeopledied,1
1038,1245512680653365249,j balvin willy william mi gente official video via youtube dax spx chinavirus fuck virus back music,1
1039,1245451387711959041,president trump insane inhumane human clothing statement chinese virus example idiot ignorant racist person,1
1040,1246113158990721030,steal store shit sidewalk shoot drug without arrest even let jail fear may catch chinese wuhan corona virus paddleboard,1
1041,1233643162922438656,brycetache trump america corona virus influenza test coronaso patient crime china america cdc sorry corona start america espa h1n1 start america added crime kn,1
1042,1230499221775667200,virus know border political affiliation making decision use crisis opportunity appoint xia baolong notorious ideological hardliner hk macau affair office perplexing reptedyoho hongkongfp,1
1043,1244843182312939521,drtedros chinese bitch every blood hand hell eternity vchinese virus,1
1044,1244833282434318338,fuck yall bunch sold limp dicked hack failing repurpose world around bitchass chink regime xi ginping respect lying piece shit dirtbag government chinavirus deathtoprc,1
1045,1247691318450622464,itsceliaau awful terrible stop hate asian please lovenothate washthehate,1
1046,1244415394951180288,andrewpollackfl realdonaldtrump big as twit president called chinese virus,1
1047,1245082094042255361,hey know need hear making globally dangerous virus anime girl giving traditional chinese outfit completely racist also inconsiderate keep coronachan fucking timeline horrible block dammit,1
1048,1245373529672966144,president trump great job weight nation shoulder forging forward perhaps instead bitching jump help chinesevirus affect american affect world,1
1049,1246271970812936192,enzomazak fuck huawei makechinapay chinaliedpeopledied,1
1050,1245363845125808128,qvonpiu3qa6vcpl stockmarket5577 bw business america killed ppl chinese virus started wuhan china thank china killing thousand ppl certainly hit million mark,1
1051,1223053006565851138,people saying chinese sure else eating bat bbqing live dog stopanimalcruelty,1
1052,1245916726757228544,fuck ccp moon freedom fighter hong kong tried warn ccpvirus chinaliedpeopledie,1
1053,1241123695919325192,people die illusion,1
1054,1230323412096208897,biggovvirus live stream attacked ccp fuck pinko commie badtards wolverine coronavirustruth,1
1055,1246477362579021829,say fuck china,1
1056,1245345364196184065,devinheroux cbchh john tory failed horribly beginning accused people racist self isolating avoiding chinese restaurant wasnt racism science avoid nation virus began scold people self,1
1057,1245687518894399489,cheezman20 ilhanmn betrayed america chinese unleashed fucking virus american people,1
1058,1232216849422655488,four scenario bad worse ugly unthinkable fact epidemic coronaoutbreak quarantine chinavirus china wuhan 2019ncov pandemic chinavirus,1
1059,1231115677945090048,jenkinlee2 iingwen shut taiwan china,1
1060,1244653045088235520,chinese virus inherently racist unless make racist cannot change mind goodbye american,1
1061,1237949446551412736,johnwhuber wowacosta racist wuhan coronavirusthats horribly racist,1
1062,1245875538721247233,spread talking even breathing expert tell white house usa fucked trump helm chinavirus,1
1063,1245029197791158272,someone called evanderyang country sent chinesevirus world tweeting video muslim maulana raping child tagging indian r like lol dont worry rape kid,1
1064,1244465088519647232,spicykoreanq world would much better place without asian european people chinese virus got asian saying stupid shit youre another slanteyed monster practice antiblack rhetoric tweet,1
1065,1241035804438335489,stop calling chinese virus scientific name virus anyone us term,1
1066,1238046692043378689,long ago seemed journalist anointed saint gordhan warned like bigdaddyliberty say never trust commie,1
1067,1237945541989826565,wuhanvirus,1
1068,1233744528932130822,ericmmatheny truth democrat liberal commie government agency done nothing purpose cause problem cdc since happened early january test see destroys surface demand,1
1069,1230334296810016768,scottjenningsky markdavis yall seen tape china wtf shit real talking spreading pandemic situation dem debate trump rally,1
1070,1242959657699659778,toxic racist literally embarrassing death 19 racistinchief racismisavirus,1
1071,1244379428286869504,jennyrachelpal donaldjtrumpjr lying didnt know shit china wasnt giving info chinese virus enjoy president another 4 year enjoy,1
1072,1232855712386162688,right still completely piss plus market lost as 3 day row stupid pissed fubs bernieisacommie,1
1073,1245885630036480000,liangxiongjie prettylieb brandondarby china safe china lie trump kick chinese virus as asshoe,1
1074,1233936451596845058,imagine wed chinese government response wash hand boy howdy didnt realize could fuck one,1
1075,1232937339422273536,chinese shit take world,1
1076,1241777481268551681,chinese virusor china 101 idiot democrat president tel,1
1077,1244297249338855424,speakerpelosi jaketapper isnt interesting chinavirus hotspot democrat city sanctuary city welcoming city speakerpelosi joebiden called realdonaldtrumps china travel ban racist look theyre welcoming done,1
1078,1244874396507856896,drtedros kingsalman bitch chinesebitch bruceaylward cant even read word taiwan best country fighting chinesevirus,1
1079,1241644760734945280,saketgokhale palkisu sudhirchaudhary call chinesevirus chinesevirus originate chin,1
1080,1246454364706766848,huxijingt stay hygienic eating habit chinese filth given virus world filthy habit,1
1081,1246416585956311041,democrat think got as whooped 2016 think fucking clue whats going happen nov 3 12 year b chinese virus america going rise crush entire work mutt realdonaldtrump kag,1
1082,1237329998064816129,wuflu doesnt give shit goofball,1
1083,1244381373026140160,cnn wuhan virus fuck,1
1084,1230373600558972928,democratic senator urge trump administration request emergency funding response throw paper towel instead busy rolling back epa oil,1
1085,1246161254542192643,ironmarkg chink armor,1
1086,1237952483625967616,grace4ny lmao chinese corona virus hate crime got kidding must democratthe biggest racist america,1
1087,1247246023296192513,bloody chinesevirus,1
1088,1232349061790957568,catch illegal chink dick pill asking,1
1089,1246003252480618496,gailyfleur nytimes communism created wet market wuhan virus originated communism starved million 40s70s su china congrats baseball cigar eat state run medium shit fucking low life,1
1090,1230567055096795136,retweet daddy would come pound perfect fat as behind washington terrace sexyaf,1
1091,1245074794128834562,abcpolitics supposed believe italy france death wuhan virus wuhanlol call bull shit,1
1092,1235708446609006592,insurance company honest making profit sickness heading way every punitive nh levy hastens end collective healthcare failing altar consumerist logic someone afford stay home give,1
1093,1246083298432110592,like attracts like man government lie hence swamp hell government allowed run illegals kill allow city give sanctuary better called communist damn,1
1094,1245900520629211137,ajithselva8 narayanan3 idiotic human virus communist stand front clearly explained spain italy european country sent back chinese kit saying faulty equipment caused spread virus countri,1
1095,1244475140001464320,marcorubio marco wife china family say chinese government laying ass many people dead still ccp virus dead could 70000s infected million people,1
1096,1245292717321510912,zlj517 hello world chink man chinese chink ccp comrade would like apologize world founding father mao zedong taught ccp member lie thus engage falsehood deception forgive lest w,1
1097,1245230853615214593,american blue check mark bitching moaning america response chinese virus grateful america bitch cant theyre priviledged,1
1098,1246277336862867456,wsjpolitics 3m asshole ccp pillaged world supply fuck china keep mask america dont care resource come gotta live like asshole one want blame ccp ccpvirus,1
1099,1241629403416637441,chinese virus chinesevirus,1
1100,1238090509148729345,insane people may even like chinese food still racist someone doesnt like mexican foodstill racist woman full goose bozo nut,1
1101,1246308052921241600,australia awakened man fucking ccp office australia robertspalding guolibrary gordongchang jenniferhychan,1
1102,1233997557656719361,get grip still trance induced trauma based mond control slave always tell handler wanna handler always start fear oh kkk trying kill chinese police coming kill coming kill pfft,1
1103,1230528225551495169,kill people along come screwball shoot kill 9 people happened suspect kill people local bar hanau germany suspect along another body later found dead police wednesday night,1
1104,1228494958564446210,xhnews beautiful testimony dynamic unified compassionate society china today selfish uncaring amer,1
1105,1244918878301388802,tomcruise31 hussainimtiyaz want going feed chinese propaganda eat shit spread virus 1st time hell going pay loss life economic damage debt burden many country c,1
1106,1245956914422267905,get ready another fucking virus wuhan wet market reopens wild animal sale,1
1107,1230614659750879237,well hey california dont know whats worse blackplague state new hey wokecelebrities like chinese canadian government said racist talk virus cali well live fucked,1
1108,1230442367997612032,well shit,1
1109,1244462442756833280,lie hydroxycloroquine cure 99 could wuhanvirus kill million think stupidrealdonaldtrump even say ruin economy duped,1
1110,1245085715584520192,ambassadorrice mitchellreports potus issue black woman enough racebaiting crap real racist susan racistbaiting call wuhan virus originate susan pushing c,1
1111,1230578546076266496,fucked around got eye like 28 day later,1
1112,1245981846594146304,poll 1 2 believe timing wuhan virus thats shut economy costing american job harming childrens psyche weakened national security killing thousand innocent americansis damn coincidental cont,1
1113,1246089009069244423,china sent medical supply contaminated chinese wuhan bat flue virus going learn bastard friend dont buy shit china,1
1114,1249394665092263941,even worse many incident asian american physically attacked asian direct result trump republican ilk ceaselessly declaring chinese virus disgusting,1
1115,1246444924813410305,america buy america makechinapay chinaisasshoe,1
1116,1233553004374249472,2019ncov like many disease racist virus dont give rat as political correctness asian country 10 time racist western country lecturing racism,1
1117,1232939181636231168,kenya nothing cheap whore china little money give surely know iventually infected coronaviruskenya,1
1118,1230610409729617920,would especially urge fellow jewish friend patronise local chinese restaurantstakeouts extra atm american jew historic special bond american chinese food place need help counteract racist ignorant paranoia,1
1119,1250616136229683200,wolf1kia whiteintern agree trump limp noodle believe hoax marching togetherside byside street instead relative safety carsnot consistent wtheir saying,1
1120,1245714357134209025,instablocked cc03223046 fatlenin telescopemt jenningsrall reuters call racistdude called another prick calling saying spanish flu spanish name calling sarscov2 wuhan,1
1121,1246375528858128385,cmomaharashtra dont ya say something fucking tablighijamaat anymore chinesevirus tablighijamatvirus,1
1122,1233759995902201859,trump say hoax put money mouth bitch go china coronavid19,1
1123,1238095248624058369,aoc ignorance showing fact people avoiding chinese restaurant call racist tell go back chinese restaurant eat virus scare longer racist get,1
1124,1246025182889771009,cernovich ten thousand homeless living filth street ca start dying wuhan virus america impressed incompetent newsome took care homeless problem,1
1125,1246586547316506624,watching response chinavirus lot like watching 15 year old son wash dish minimal amount effort make appear something end look work everything clearly dirty fuck coronavirustruth wholiedpeopledied,1
1126,1232287544538210305,watchdogsu annlinde swedish sanction would affective since small country would like piss rhe ocean would tell chinese ambassador welcome sweden fuck china hope get,1
1127,1245299133105176577,yomuzziessobad hte hindu much started gathering deliberately get infected chinavirus coronajihad islamic country shut m0sques sent tablighijamaat infect indian muslim hurt indian see muslim believe,1
1128,1245523960126636032,look chinese bastard america let keep chink bastard america chinkvirus chinesevirus chineseviruscorona chinaliedpeopledied,1
1129,1245421002894393345,belkiswille primeministergr ccp virus killed innocent around worldit ccp dirty inhumanity plan still killing innocent people around worldevil ccp must punished better life chine,1
1130,1245356371849117702,wagersolution orlanditosilva yummypeaches83 xpressreport greenjeanasset curliheadedfuk eugenegu realdonaldtrump exactly called president chinese virus fucking competition know,1
1131,1245605771250810880,timthegrate need mental help insinuating china virus didnt come china racist say dont act stupid threat society reject chinese sympathising traitor like people like,1
1132,1247570188964450304,davidwohl bill gate communist china unleash virus work fauci birx cdc tell wasnt contagious inflate death count recommend wrong treatment purpose read,1
1133,1242386640565395457,gross using asian face doesnt cover racism wake people racismisavirus racism racismonao,1
1134,1233714738917511169,hindu terrorist attack india burning mosque killing muslim god send soldier soldier hindu like sent china since emergence virus china didnt kill muslim god send hindu greater virus find treatment,1
1135,1237892442222977024,preach tuckercarlson chinese wuhanvirus chinesecoronavirus,1
1136,1237903989426909184,manager saying idk eat taco bell japanese little scared japanese youre married whole as asian still chest say something like,1
1137,1237261355960467456,tariqnasheed wuhan virus whatever fuck wanna call first detected chinese city china racist point origin racist use discriminate chinese ppl time th,1
1138,1230465323754835968,bangizwenkosi alfredcabonena commie world consider asshole ccp dick would rather kill entire world admit made mistake wuhan likely purpose accident come sa patient0 wi,1
1139,1241070237786632193,shame attack asian virus problem racismisavirus,1
